like1,parCriticalOxygenContent_1,parCriticalOxygenContent_2,parCriticalOxygenContent_3,parCriticalOxygenContent_4,parCriticalOxygenContent_5,parCriticalOxygenContent_6,parTimeUnderAnoxiaThreshold_1,parTimeUnderAnoxiaThreshold_2,parTimeUnderAnoxiaThreshold_3,parTimeUnderAnoxiaThreshold_4,parTimeUnderAnoxiaThreshold_5,parTimeUnderAnoxiaThreshold_6,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,chain
2132.2773,0.08466089,0.05651434,0.068632275,0.090528935,0.074551195,0.07000301,9.646391,8.243845,11.925987,14.855844,2.8932323,2.350927,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2130.6565,0.09981653,0.08250998,0.10003383,0.053055882,0.060280673,0.07665242,7.625464,0.8118023,4.9016013,0.05520907,6.787529,12.070925,8119.1,8119.1,8119.1,8119.1,8119.1,8115.2,8115.2,8115.2,7.0
2132.2773,0.09798326,0.10596045,0.0545987,0.05360582,0.0560439,0.10956679,6.6178493,14.272573,10.272372,0.761427,12.032021,3.520197,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2132.2773,0.08257783,0.06696714,0.10545144,0.062209774,0.07804528,0.067667946,6.5731573,12.225986,0.62269384,7.9825034,7.8864346,3.2394469,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,9.0
2132.2773,0.066453435,0.085349135,0.09520963,0.067301184,0.108857505,0.089820676,6.6515427,11.073878,8.379197,1.9479078,6.323145,2.5005949,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,10.0
2132.2773,0.056608666,0.09637625,0.0874824,0.073153645,0.06742637,0.07175699,10.522663,10.749388,14.44122,3.2996948,5.5647535,0.40334937,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,11.0
2132.2773,0.108425125,0.067747176,0.08446884,0.102647714,0.067721985,0.07931286,12.307703,5.2927737,8.896102,8.35835,1.7710456,2.5066466,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,12.0
2127.4194,0.08153729,0.09989389,0.105778426,0.07503372,0.09225762,0.086996675,5.8631964,8.176374,4.563691,0.31613937,8.084313,1.2575301,8119.1,8119.1,8119.1,8119.1,8119.1,8107.4,8107.4,8107.4,13.0
2132.2773,0.09699474,0.06145416,0.09877014,0.10413338,0.10174772,0.0684151,7.95231,7.3208985,14.826194,5.508164,13.210025,10.6482115,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2128.8298,0.09509075,0.094997115,0.10483637,0.061962437,0.10293973,0.08640666,9.193735,1.4600465,1.9133934,5.0627112,11.083241,4.8103924,8119.1,8119.1,8119.1,8119.1,8119.1,8110.8,8110.8,8110.8,15.0
2129.0374,0.08979232,0.070462056,0.1042071,0.07671,0.061047204,0.06443647,6.6385202,10.219749,13.417926,4.9881387,14.142116,11.738098,8119.1,8119.1,8119.1,8119.1,8119.1,8111.3,8111.3,8111.3,16.0
2132.2773,0.051706586,0.08719537,0.055303905,0.05577793,0.102911584,0.065593176,14.183706,10.9583,13.453805,14.719336,1.2934939,9.50211,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,17.0
2130.8228,0.08673526,0.08024608,0.09961233,0.08530717,0.06284587,0.06231939,9.7867775,4.9584007,7.4134116,13.876574,13.664406,12.609152,8119.1,8119.1,8119.1,8119.1,8119.1,8115.6,8115.6,8115.6,18.0
2132.2773,0.09740056,0.096701376,0.07132179,0.08033965,0.08314049,0.09855222,12.433561,4.652732,7.4519277,1.510781,4.6999245,12.450711,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,19.0
2132.2773,0.0749368,0.09315027,0.08433104,0.096529394,0.09044039,0.08250109,8.659452,2.0741856,13.277553,7.240586,10.790683,12.730861,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,20.0
2132.2773,0.056462783,0.06762335,0.09285313,0.054200616,0.056217518,0.07698088,7.2630963,5.725369,8.352947,1.2306701,6.67359,0.5143797,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,21.0
2121.8303,0.051998716,0.060883027,0.10864514,0.07287624,0.09183638,0.08648384,11.443418,0.35613686,1.1477642,0.24047543,6.273339,7.7839637,8119.1,8119.1,8119.1,8119.1,8119.1,8093.9,8093.9,8093.9,22.0
2132.2773,0.09177,0.06608602,0.06596385,0.0854171,0.076059274,0.06249101,13.616249,7.3552947,14.767524,10.158609,6.5475383,8.7621565,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,23.0
2132.2773,0.0853134,0.09578906,0.06004242,0.09197447,0.090941235,0.10792783,11.356451,5.3068833,13.812866,2.8590376,10.169468,12.839387,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,24.0
2125.4302,0.081979275,0.070673235,0.10736725,0.052276112,0.079162195,0.07376985,11.616599,11.557713,2.6491005,7.8772273,4.1671653,3.611215,8119.1,8119.1,8119.1,8119.1,8119.1,8102.6,8102.6,8102.6,25.0
2132.2773,0.057725184,0.08365206,0.05414777,0.06734224,0.050877906,0.08289887,0.3853583,0.6685901,13.888566,1.012035,10.069852,6.8908863,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,1.0
2132.2773,0.09511134,0.09037065,0.060311973,0.065551415,0.07408052,0.09414762,2.3488767,3.807427,8.932577,0.60905695,12.776876,10.622877,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,2.0
2132.2773,0.08251219,0.083444566,0.07203918,0.055857822,0.058563355,0.08796464,13.122424,8.247257,9.668523,12.911874,12.917998,14.626384,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,3.0
2132.2773,0.10363751,0.09298939,0.06212498,0.10763825,0.068115994,0.057595287,6.631879,7.7948236,1.6933212,8.199532,9.175278,9.712135,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2132.2773,0.07481721,0.08510143,0.091598995,0.09916739,0.084418684,0.07575378,4.733643,7.6369567,2.991897,4.289199,3.2264948,1.9899493,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,5.0
2132.2773,0.10979433,0.056361247,0.0903821,0.098185495,0.07985464,0.10585064,4.2933216,9.744603,0.13967343,9.245357,11.664453,13.250539,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2132.2773,0.10436894,0.098704316,0.107902594,0.09054692,0.061162677,0.05114893,10.2633705,9.592952,14.111766,0.42843652,6.72961,13.869085,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,7.0
2132.2773,0.09315696,0.09650014,0.07509188,0.07189341,0.052521195,0.06266425,14.756868,13.776044,3.4480762,3.3286703,5.7783637,6.643631,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2132.2773,0.10087232,0.053775705,0.10790399,0.10111056,0.055345524,0.07653377,14.771823,7.805185,11.298083,13.068441,5.237721,3.978205,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,9.0
2132.2773,0.07926934,0.09608734,0.059273,0.06782787,0.09061202,0.08277791,1.1328586,8.879308,2.115695,4.8102536,9.3764105,13.899711,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,10.0
2132.2773,0.09675133,0.09177525,0.062351774,0.06485681,0.068962984,0.072419256,5.5030994,10.234083,12.295584,6.5277677,9.202837,11.764363,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,11.0
2132.2773,0.09511121,0.057215646,0.101475574,0.09359897,0.0877454,0.09770259,3.3805838,9.583731,9.827231,5.3538485,12.732869,3.2755644,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,12.0
2132.2773,0.09486417,0.065840475,0.07632158,0.07545478,0.06237835,0.07052163,8.569254,1.4449532,9.670299,5.6886606,12.68874,4.745948,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2132.2773,0.07033666,0.07412894,0.06268398,0.05913212,0.0638983,0.070745036,2.5475676,6.2215376,4.2572074,4.7927966,10.60532,6.0220923,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2127.6267,0.10719985,0.09110897,0.10616889,0.067434855,0.070877574,0.108257435,2.5614958,2.2352252,6.6096964,7.353204,7.153914,3.0045512,8119.1,8119.1,8119.1,8119.1,8119.1,8107.9,8107.9,8107.9,15.0
2132.2773,0.06843036,0.074335575,0.051059257,0.10358197,0.10463869,0.05863435,5.7612677,8.112225,1.1880908,2.6272397,5.712957,6.709844,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,16.0
2132.2773,0.088248074,0.07866512,0.09010911,0.07667902,0.05563926,0.06496896,0.38024652,4.744636,10.922222,7.6019816,12.1257305,7.029482,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,17.0
2132.2773,0.062423676,0.07547231,0.08153972,0.061878264,0.086525835,0.09790446,4.8430395,1.3501439,13.856515,3.4996672,14.694509,9.806148,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,18.0
2132.2773,0.08024639,0.055828605,0.057439383,0.07029622,0.06819987,0.08741047,10.828542,3.0681252,6.0281696,8.4499235,12.415403,9.991177,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,19.0
2132.2773,0.08823164,0.10678894,0.07655952,0.090113275,0.069844626,0.05565679,13.431381,2.6325915,5.843904,10.376185,7.1602964,14.565963,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,20.0
2130.4075,0.10204956,0.08728253,0.1007447,0.07495699,0.0864939,0.050088666,9.702822,14.468586,2.2272522,13.527523,11.050519,11.53661,8119.1,8119.1,8119.1,8119.1,8119.1,8114.6,8114.6,8114.6,21.0
2132.2773,0.0820712,0.09235585,0.055975463,0.088457406,0.057199605,0.08937048,0.47430867,7.43189,3.4897861,8.6729765,5.3353915,0.0003758626,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,22.0
2132.2773,0.07344038,0.077196084,0.100948565,0.093402155,0.055826023,0.051682513,6.885913,1.8850932,5.909132,6.6471143,13.824109,12.847482,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,23.0
2132.2773,0.07758838,0.056655645,0.055620786,0.08289788,0.06340617,0.06739927,10.086782,13.203532,10.531066,0.97322994,12.145672,11.396748,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,24.0
2132.2773,0.08025024,0.065657206,0.07514454,0.09839271,0.051268965,0.109190725,14.122875,5.9679313,3.7678802,10.81707,4.346529,13.421783,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,25.0
2129.4524,0.0972409,0.055054806,0.103182115,0.050967656,0.10049243,0.09166143,1.9558926,1.4015579,13.557205,2.9358618,0.46591967,12.442128,8119.1,8119.1,8119.1,8119.1,8119.1,8112.3,8112.3,8112.3,1.0
2132.1943,0.061814077,0.080045916,0.09622823,0.064213224,0.10407715,0.077716,1.8594763,7.07642,2.6922026,3.6078978,14.303924,1.1994706,8119.1,8119.1,8119.1,8119.1,8119.1,8118.9,8118.9,8118.9,2.0
2132.2358,0.09262746,0.07587957,0.096124135,0.07356993,0.09909614,0.07847934,14.026775,8.576552,10.090391,5.597463,11.8350115,3.0387778,8119.1,8119.1,8119.1,8119.1,8119.1,8119.0,8119.0,8119.0,3.0
2132.2773,0.08265517,0.08354272,0.09382075,0.05512032,0.10176975,0.058516525,0.29634055,5.6259146,8.536515,10.169327,0.22683479,5.3101015,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2132.2773,0.091827184,0.07248807,0.082221396,0.07880952,0.081990264,0.10498443,3.7395682,10.639357,11.128584,2.2161677,10.187398,12.111139,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,5.0
2132.2773,0.05966747,0.07354127,0.08490492,0.058585223,0.10472591,0.053982932,5.5654807,12.453816,1.891289,13.421236,3.3606846,14.59854,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2132.2773,0.09226533,0.085466206,0.098426,0.1093156,0.10501247,0.09710743,7.4007874,4.2691293,1.9783964,11.960159,3.9025712,14.735876,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,7.0
2132.2773,0.07153131,0.107553475,0.081259295,0.109282814,0.062182974,0.06496917,0.58309865,14.078407,2.2638483,3.8621323,2.4903946,6.7340894,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2132.2773,0.096222885,0.10356325,0.08519067,0.097388655,0.08841639,0.075237416,13.054981,3.3032568,12.771309,4.020882,6.352756,13.369921,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,9.0
2132.2773,0.065427735,0.10840025,0.05319471,0.075884596,0.105333656,0.10758251,10.113163,10.676295,12.932574,6.9507627,4.7936873,6.950583,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,10.0
2132.2773,0.090737335,0.091490604,0.07764953,0.10380726,0.100155905,0.08708976,2.095622,9.504399,4.3938484,11.206636,1.5609733,0.97484684,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,11.0
2130.4075,0.06344142,0.0617701,0.10071153,0.078614056,0.051341444,0.0984046,7.3808455,0.44289717,1.3198186,1.4366231,1.8914667,6.772636,8119.1,8119.1,8119.1,8119.1,8119.1,8114.6,8114.6,8114.6,12.0
2132.2773,0.092440836,0.05620631,0.08250135,0.056095053,0.098172985,0.06655803,8.78873,2.220713,12.317886,12.731666,13.03733,14.017415,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2132.2773,0.07447935,0.099431545,0.10118788,0.09999901,0.053936336,0.05922718,12.116479,7.5066066,12.661164,10.21092,5.237038,13.030734,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2125.306,0.052148093,0.061122864,0.10763598,0.06672167,0.056850757,0.05304152,14.677449,4.24833,2.387427,4.133089,14.48516,12.963614,8119.1,8119.1,8119.1,8119.1,8119.1,8102.3,8102.3,8102.3,15.0
2132.2773,0.07258469,0.06640549,0.08087794,0.09392433,0.05529686,0.085931525,6.5343356,9.551059,11.947459,12.981351,8.936477,8.945979,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,16.0
2132.2773,0.09203125,0.076088004,0.08303242,0.090040885,0.05375031,0.08759312,10.888666,7.5603127,0.16197826,2.1980948,7.3538647,10.125059,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,17.0
2132.2773,0.07894883,0.10171504,0.10990014,0.10373476,0.061927713,0.10414237,9.856884,11.747951,8.236491,2.2259185,12.2999325,3.994944,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,18.0
2132.2773,0.09542023,0.08899694,0.056382928,0.080383,0.06120246,0.07594727,9.080343,8.344543,6.3055935,13.778307,9.245672,3.2818856,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,19.0
2132.2773,0.06376602,0.07913759,0.07476966,0.07720046,0.09949668,0.08252079,2.1590354,3.2727334,2.3950205,3.522877,1.3589834,0.40599406,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,20.0
2132.2773,0.09786641,0.10534126,0.06261737,0.0924988,0.09213018,0.061909854,5.143143,14.503911,14.804283,0.7657223,8.806039,9.9089155,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,21.0
2132.2773,0.07662204,0.051848795,0.050373938,0.08329704,0.09542171,0.10416384,7.1794705,4.060305,10.492282,14.250029,10.216262,14.794053,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,22.0
2131.6123,0.094052,0.10461208,0.09769799,0.07958013,0.0808027,0.091400765,5.4268155,0.23319802,12.81197,9.91682,4.960647,1.0562044,8119.1,8119.1,8119.1,8119.1,8119.1,8117.5,8117.5,8117.5,23.0
2132.2773,0.06752288,0.093006425,0.05931487,0.08285172,0.07485119,0.08247649,13.743626,3.0001724,5.9445615,10.891258,5.529794,3.2223554,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,24.0
2132.2773,0.10103887,0.057705004,0.07286116,0.07544922,0.098353274,0.06256687,3.006789,8.146854,8.3972435,4.551562,12.775977,6.0191383,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,25.0
2132.2773,0.10878229,0.065364026,0.060651235,0.054799713,0.09694886,0.082972206,9.154044,13.458798,14.782192,9.329018,3.7248766,5.081207,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,1.0
2129.9922,0.05371069,0.10347285,0.10176192,0.073098265,0.107701756,0.09437229,13.531776,2.3896935,12.880133,2.290844,1.5225573,6.784273,8119.1,8119.1,8119.1,8119.1,8119.1,8113.6,8113.6,8113.6,2.0
2127.0461,0.06362189,0.09613148,0.10855423,0.082382575,0.08214404,0.07303868,12.920517,3.239577,13.266048,5.053262,14.058635,8.346104,8119.1,8119.1,8119.1,8119.1,8119.1,8106.5,8106.5,8106.5,3.0
2132.2773,0.10414835,0.087789625,0.10627901,0.09749726,0.056189712,0.05674643,9.937135,11.333451,4.07695,4.707126,0.9682141,0.2503929,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2132.2773,0.108670175,0.109455004,0.06864624,0.077214815,0.107396506,0.051168505,13.271829,0.087797165,7.3904467,8.24073,14.555934,0.7396532,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,5.0
2132.2773,0.07147407,0.08993258,0.07423858,0.07871204,0.10173172,0.06746208,13.063413,13.8006735,9.485176,8.289292,13.028272,9.042254,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2132.2773,0.07552941,0.10645544,0.05184377,0.07191866,0.0537833,0.06692657,12.238616,7.757742,2.0804589,8.254508,1.3039666,9.125304,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,7.0
2132.2773,0.06555356,0.067514315,0.07319729,0.081745505,0.08653363,0.099211805,3.4745424,12.516722,13.474014,6.6183605,9.2660055,2.2760434,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2131.155,0.08969758,0.09780928,0.09883298,0.072038345,0.07828745,0.1001277,4.7963877,0.21978787,14.209721,7.9917297,3.2825463,10.915226,8119.1,8119.1,8119.1,8119.1,8119.1,8116.4,8116.4,8116.4,9.0
2132.2773,0.07405567,0.09256648,0.051491387,0.078255124,0.054056097,0.054111425,7.205603,7.4801292,9.118666,5.161619,7.535516,7.500643,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,10.0
2132.2773,0.06689771,0.07867093,0.053022526,0.089852095,0.0543268,0.087545104,13.520762,7.180399,14.486995,12.03144,5.3107166,7.60051,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,11.0
2132.2773,0.050736792,0.09594736,0.06854595,0.09572801,0.07737143,0.075191095,6.3997555,3.2624125,11.041365,9.923949,8.945857,4.9840355,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,12.0
2132.2773,0.07910013,0.059276246,0.050817627,0.05166596,0.09927948,0.088241346,3.5258121,7.1585217,14.144104,10.3744955,5.1354365,5.5420327,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2132.2773,0.101963215,0.06618057,0.08270373,0.091786504,0.07220125,0.10630569,12.609022,13.800932,7.6396646,0.6842944,9.601015,5.903034,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2132.2773,0.059925597,0.093014486,0.051828984,0.0958162,0.05357393,0.08453522,4.2919664,10.353556,12.983156,8.37191,1.3979009,5.171218,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,15.0
2132.2773,0.06393333,0.10746837,0.09213491,0.08814555,0.05357648,0.09226703,1.1981547,3.0548027,10.843628,8.730172,6.7759175,1.1217166,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,16.0
2132.2773,0.05425462,0.07945667,0.053936534,0.10411991,0.08491399,0.10390905,6.672215,9.915021,7.7099433,5.7344356,2.6190403,4.771166,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,17.0
2132.2773,0.06832534,0.06612842,0.05732898,0.07953459,0.061827276,0.09152108,1.7770189,3.214251,6.1724052,2.1866205,5.954188,11.201235,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,18.0
2132.2773,0.0736015,0.10691452,0.06536082,0.05469954,0.057569142,0.06334399,3.5633802,11.343866,8.748541,12.716869,5.620374,8.278057,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,19.0
2129.2034,0.09576642,0.10424006,0.103802204,0.063582905,0.08297519,0.06777566,10.877065,1.6724288,7.7550507,7.75347,5.933518,11.102005,8119.1,8119.1,8119.1,8119.1,8119.1,8111.7,8111.7,8111.7,20.0
2132.2773,0.087639086,0.062027726,0.07333327,0.10303773,0.07138426,0.09861002,8.337143,6.1012664,6.2465205,4.8160925,13.426351,3.3393583,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,21.0
2130.6982,0.068942994,0.090567544,0.09992512,0.05557362,0.08531201,0.065246716,13.277016,11.931033,13.317131,10.7240095,5.0054016,3.644784,8119.1,8119.1,8119.1,8119.1,8119.1,8115.3,8115.3,8115.3,22.0
2132.2773,0.06276067,0.05073824,0.10817573,0.093950115,0.052352358,0.051481627,8.20276,2.8939285,11.756784,11.818198,7.9543896,0.28417724,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,23.0
2132.2773,0.07349736,0.08277716,0.0826631,0.06470212,0.06931643,0.09968958,4.3807507,8.99334,10.836557,7.64398,13.43822,14.355014,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,24.0
2132.2773,0.05929547,0.066814914,0.08553525,0.07298127,0.103362724,0.05408485,8.862629,7.3522487,4.6936083,4.855845,12.808999,0.32859644,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,25.0
2129.8674,0.06332183,0.09168619,0.102148555,0.086919,0.087934084,0.07721773,3.644246,0.76402855,1.1871046,11.78315,4.424299,2.4664156,8119.1,8119.1,8119.1,8119.1,8119.1,8113.3,8113.3,8113.3,1.0
2132.2773,0.06785058,0.051447142,0.105933666,0.09061709,0.08872866,0.08069808,14.059622,7.103903,12.987347,14.908382,14.779187,5.197559,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,2.0
2132.2773,0.05049505,0.071280025,0.07306629,0.101154506,0.06034384,0.09834525,5.148686,6.3871427,13.44425,9.598754,9.985813,13.655585,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,3.0
2132.2773,0.06381592,0.08396565,0.05294257,0.051155433,0.100968346,0.09924928,9.779462,5.990895,5.870285,8.952206,6.802049,10.465691,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2128.8713,0.07409961,0.07409466,0.104722984,0.050825957,0.082766324,0.08057517,0.12802576,6.9590697,2.3894353,0.7267825,13.63292,12.565726,8119.1,8119.1,8119.1,8119.1,8119.1,8110.9,8110.9,8110.9,5.0
2132.2773,0.10425656,0.08505504,0.10321059,0.098844,0.09239339,0.065679744,12.867886,11.01973,0.56834924,10.180948,10.152961,3.100477,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2132.2773,0.06126763,0.09000099,0.09403673,0.05553821,0.10614324,0.06234377,3.6671588,14.773251,6.3183417,0.7180483,6.411947,0.06206614,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,7.0
2132.2773,0.063020274,0.07878346,0.10968521,0.09576793,0.087091185,0.07782977,0.5718558,2.9329934,11.122883,14.046035,6.9044404,6.2212925,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2128.2073,0.09077899,0.072978914,0.10549172,0.085882515,0.0888666,0.10669524,13.945162,14.9258995,11.292105,8.860829,12.893088,12.725667,8119.1,8119.1,8119.1,8119.1,8119.1,8109.3,8109.3,8109.3,9.0
2132.2773,0.054005813,0.0643166,0.06461897,0.06258879,0.09368789,0.093443066,8.508012,3.409284,5.445382,9.107229,13.489775,3.8117328,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,10.0
2132.2773,0.092802025,0.09642413,0.09485306,0.08936995,0.058146574,0.10069298,1.7161433,3.8372521,0.4509884,13.578055,7.113592,5.0842752,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,11.0
2132.2773,0.07356446,0.090258636,0.08972027,0.08232145,0.061799124,0.05311361,2.4082813,8.522341,1.3120588,12.618011,2.2955587,6.9617796,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,12.0
2132.2773,0.09697002,0.079935156,0.09682584,0.091459095,0.08739501,0.099535644,1.425735,9.164945,7.942566,9.519543,10.879389,8.819696,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2132.2773,0.09088954,0.061316766,0.080591604,0.07209811,0.10156604,0.06767959,0.9575785,14.97077,9.3273325,11.97099,11.079613,9.049924,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2132.2773,0.09864421,0.10954669,0.077168435,0.074825555,0.069724455,0.100581355,8.993392,9.814847,4.1703496,8.07502,4.531929,3.6975842,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,15.0
2132.2773,0.07994014,0.096202,0.07703135,0.095019534,0.10414598,0.09918111,12.669732,4.267873,6.931059,12.067195,12.826156,8.62864,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,16.0
2131.737,0.059082482,0.07157537,0.09735442,0.05640145,0.09429928,0.06785049,9.655467,8.8518095,1.6269279,6.317148,12.725892,8.992125,8119.1,8119.1,8119.1,8119.1,8119.1,8117.8,8117.8,8117.8,17.0
2132.2773,0.07124539,0.10164242,0.070105635,0.060204778,0.07377963,0.10045607,5.75686,7.0228543,0.16487311,4.8274717,4.8233943,5.793509,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,18.0
2132.2773,0.094785504,0.09384907,0.078344375,0.05850887,0.075826,0.05918684,2.8820639,5.121333,7.125402,8.856383,14.155164,4.703988,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,19.0
2132.2773,0.10334669,0.098288454,0.05337044,0.088024914,0.061341844,0.10842803,11.617061,2.7355437,7.0499134,0.69367003,5.917844,6.675061,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,20.0
2131.155,0.06439284,0.05179358,0.09881382,0.06508476,0.07254012,0.06259889,1.3286983,0.035291668,13.571441,5.8701086,4.3841267,5.157885,8119.1,8119.1,8119.1,8119.1,8119.1,8116.4,8116.4,8116.4,21.0
